PID,PUNTER,PGRO,PNET,PTB,PR,PRY,PFC
70768,CH-1100,32,32,N,XX-0000,0,N
70772,NH-0700,32,32,N,DG-0800,0,Y
70776,CH-1100,36,32,N,PW-0400,4,N
70807,MK-1100,46,46,N,XX-0000,0,N
70829,MK-1100,44,42,N,TB-0400,2,N
70833,RW-2800,32,32,N,XX-0000,0,N
70838,MK-1100,47,32,N,TB-0400,15,N
70853,RW-2800,45,38,N,RS-3500,7,N
70869,RW-2800,42,42,N,XX-0000,0,N
70875,MK-1100,22,22,N,TB-0400,0,Y
70882,RW-2800,39,39,N,XX-0000,0,N
70897,RW-2800,37,30,N,RS-3500,7,N
70901,MK-1100,44,44,N,TB-0400,0,Y
70919,RW-2800,47,46,N,RS-3500,1,N
70932,MK-1100,46,46,N,TB-0400,0,Y
70936,RW-2800,37,10,N,RS-3500,27,N
70960,BM-0700,44,38,N,CL-0600,6,N
70964,JB-3500,45,45,N,LJ-1100,0,N
70975,BM-0700,22,22,N,DS-1600,0,Y
70982,JB-3500,52,32,Y,XX-0000,0,N
70987,BM-0700,40,44,N,CL-0600,-4,N
71000,BM-0700,45,45,N,XX-0000,0,N
71025,JB-3500,29,29,N,XX-0000,0,N
71030,BM-0700,31,31,N,XX-0000,0,N
71034,JB-3500,34,34,N,XX-0000,0,N
71039,BM-0700,35,35,N,XX-0000,0,N
71065,BM-0700,59,39,Y,XX-0000,0,N
71071,JB-3500,43,33,N,LJ-1100,10,N
71082,JB-3500,37,29,N,LJ-1100,8,N
71092,JB-3500,44,24,Y,XX-0000,0,N
71112,MB-2100,48,48,N,DM-0500,0,Y
71132,MB-2100,36,36,N,DM-0500,0,Y
71136,CH-2900,38,38,N,XX-0000,0,N
71151,CH-2900,24,24,N,XX-0000,0,N
71186,CH-2900,31,31,N,NJ-0200,0,Y
71197,MB-2100,41,21,Y,XX-0000,0,N
71304,CG-0300,52,40,N,TB-3300,12,N
71308,KW-0200,46,46,N,DN-1400,0,Y
71317,CG-0300,43,-42,N,TB-3300,85,N
71351,KW-0200,47,47,N,DN-1400,0,N
71355,CG-0300,44,36,N,KF-0200,8,N
71365,CG-0300,40,32,N,TB-3300,8,N
71386,KW-0200,38,38,N,DN-1400,0,Y
71392,AV-0400,33,33,N,XX-0000,0,N
71396,CG-0300,48,28,N,TB-3300,20,N
71421,SL-0400,49,49,N,DH-0600,0,N
71465,DS-4900,34,34,N,TB-2900,0,Y
71470,SL-0400,42,30,N,DH-0600,12,N
71476,DS-4900,42,42,N,TB-2900,0,Y
71482,SL-0400,46,32,N,DH-0600,14,N
71508,DS-4900,43,-45,N,TB-2900,88,N
71524,TP-1200,27,27,N,XX-0000,0,N
71528,SL-0400,38,38,N,XX-0000,0,N
71534,TP-1200,34,23,N,TB-2900,11,N
71550,DS-4900,34,34,N,TB-2900,0,Y
71557,SL-0400,47,47,N,DH-0600,0,N
71584,DB-1500,58,26,N,BM-3300,32,N
71604,SL-0100,47,47,N,XX-0000,0,N
71621,SL-0100,42,32,N,TD-2500,10,N
71625,DB-1500,31,31,N,XX-0000,0,N
71631,SL-0100,36,27,N,TD-2500,9,N
71650,SL-0100,28,28,N,TD-2500,0,Y
71654,DB-1500,37,37,N,BM-3300,0,Y
71692,SL-0100,31,31,N,XX-0000,0,N
71699,DB-1500,39,39,N,XX-0000,0,N
71709,DB-1500,35,20,N,BM-3300,15,N
71713,SL-0100,49,49,N,XX-0000,0,N
71717,DB-1500,52,42,N,BM-3300,10,N
71722,SL-0100,32,32,N,TD-2500,0,Y
71729,SL-0100,47,27,Y,XX-0000,0,N
71743,DB-1500,57,45,N,BM-3300,12,N
71747,SL-0100,52,43,N,TD-2500,9,N
71762,SL-0100,50,30,N,TD-2500,20,N
71790,TT-1700,44,41,N,TE-0200,3,N
71841,JM-4700,35,19,N,CY-0100,16,N
71845,TT-1700,31,11,N,BS-1700,20,N
71849,JM-4700,34,34,N,CY-0100,0,Y
71855,TT-1700,40,20,N,TE-0200,20,N
71870,TT-1700,47,27,Y,XX-0000,0,N
71890,TT-1700,33,10,N,BS-1700,23,N
71936,JB-0500,47,37,N,AH-0200,10,N
71943,JB-0600,44,24,Y,XX-0000,0,N
71947,JB-0500,37,9,N,AH-0200,28,N
71981,JB-0600,37,17,Y,XX-0000,0,N
71986,JB-0500,52,32,Y,XX-0000,0,N
72013,JB-0500,28,20,N,AH-0200,8,N
72029,JB-0500,35,35,N,AH-0200,0,Y
72038,JB-0600,36,16,Y,XX-0000,0,N
72088,MR-2100,46,46,N,DH-4200,0,Y
72094,LA-0400,51,42,N,KW-1100,9,N
72102,MR-2100,43,38,N,DH-4200,5,N
72108,LA-0400,51,31,Y,XX-0000,0,N
72126,LA-0400,31,31,N,XX-0000,0,N
72173,LA-0400,28,28,N,KW-1100,0,Y
72191,MR-2100,38,38,N,DH-4200,0,Y
72206,MR-2100,35,35,N,DH-4200,0,Y
72219,MR-2100,23,23,N,XX-0000,0,N
72226,LA-0400,34,14,Y,XX-0000,0,N
72253,JF-0800,48,48,N,XX-0000,0,N
72258,TR-0900,42,25,N,CR-1500,17,N
72279,JF-0800,50,9,N,DO-0200,41,N
72309,TR-0900,43,23,Y,XX-0000,0,N
72339,TR-0900,44,44,N,CR-1500,0,Y
72357,JF-0800,54,50,N,DO-0200,4,N
72374,JF-0800,43,39,N,DO-0200,4,N
72388,TR-0900,31,31,N,XX-0000,0,N
72429,HS-0200,46,26,Y,XX-0000,0,N
72438,MT-2300,35,35,N,XX-0000,0,N
72497,MT-2300,25,25,N,TI-0100,0,Y
72506,MT-2300,33,33,N,TI-0100,0,Y
72512,HS-0200,60,40,Y,XX-0000,0,N
72529,HS-0200,52,45,N,DW-0800,7,N
72552,SP-1400,32,32,N,TB-0400,0,Y
72556,RW-2800,40,21,N,AJ-0300,19,N
72594,SP-1400,51,31,Y,XX-0000,0,N
72601,RW-2800,40,1,N,AJ-0300,39,N
72614,RW-2800,31,27,N,AJ-0300,4,N
72618,SP-1400,47,47,N,TB-0400,0,N
72626,RW-2800,42,35,N,AJ-0300,7,N
72641,RW-2800,32,28,N,AJ-0300,4,N
72653,SP-1400,33,33,N,XX-0000,0,N
72659,RW-2800,39,30,N,AJ-0300,9,N
72663,SP-1400,33,33,N,TB-0400,0,N
72681,SP-1400,43,43,N,XX-0000,0,N
72685,RW-2800,22,22,N,XX-0000,0,N
72726,SL-0400,40,40,N,XX-0000,0,N
72731,DB-1500,43,43,N,TB-2900,0,Y
72766,SL-0400,58,39,N,GM-1100,19,N
72771,DB-1500,38,33,N,TB-2900,5,N
72775,SL-0400,17,17,N,XX-0000,0,N
72784,DB-1500,36,36,N,TB-2900,0,Y
72788,SL-0400,47,36,N,GM-1100,11,N
72792,DB-1500,50,50,N,XX-0000,0,N
72827,DB-1500,31,31,N,XX-0000,0,N
72869,BM-3600,52,45,N,KF-0200,7,N
72876,KW-0200,45,45,N,XX-0000,0,N
72880,BM-3600,58,43,N,TB-3300,15,N
72902,BM-3600,23,23,N,XX-0000,0,N
72910,BM-3600,24,24,N,XX-0000,0,N
72918,KW-0200,39,39,N,XX-0000,0,N
72922,BM-3600,38,33,N,TB-3300,5,N
72926,KW-0200,28,28,N,PP-1000,0,Y
72931,BM-3600,42,30,N,TB-3300,12,N
72962,KW-0200,41,41,N,PP-1000,0,Y
72974,KW-0200,48,53,N,PP-1000,-5,N
72996,KW-0200,39,36,N,PP-1000,3,N
73017,BM-3600,39,32,N,TB-3300,7,N
73025,KW-0200,47,47,N,NC-0200,0,Y
73034,BM-3600,52,32,Y,XX-0000,0,N
73047,BM-0700,46,46,N,KW-1100,0,Y
73056,MR-2100,43,23,Y,XX-0000,0,N
73074,MR-2100,41,41,N,XX-0000,0,N
73078,BM-0700,27,27,N,XX-0000,0,N
73083,BM-0700,38,18,N,KW-1100,20,N
73087,MR-2100,43,30,N,LJ-1100,13,N
73091,BM-0700,47,38,N,KW-1100,9,N
73095,MR-2100,35,35,N,XX-0000,0,N
73119,BM-0700,51,32,N,KW-1100,19,N
73136,MR-2100,44,28,N,LJ-1100,16,N
73153,MR-2100,46,26,Y,XX-0000,0,N
73157,BM-0700,50,37,N,KW-1100,13,N
73162,MR-2100,26,26,N,LJ-1100,0,Y
73167,BM-0700,51,46,N,KW-1100,5,N
73171,MR-2100,41,36,N,LJ-1100,5,N
73246,CG-0300,21,21,N,DG-0800,0,Y
73252,CH-1100,46,26,Y,XX-0000,0,N
73259,CG-0300,28,28,N,DG-0800,0,Y
73263,CH-1100,45,33,N,DN-1400,12,N
73267,CH-1100,42,22,Y,XX-0000,0,N
73326,CG-0300,33,33,N,XX-0000,0,N
73368,LA-0400,31,27,N,NJ-0200,4,N
73375,LJ-1000,52,32,Y,XX-0000,0,N
73381,LA-0400,45,50,N,NJ-0200,-5,N
73390,LJ-1000,49,45,N,DH-4200,4,N
73407,LJ-1000,55,55,N,XX-0000,0,N
73417,LA-0400,47,27,Y,XX-0000,0,N
73428,LJ-1000,51,45,N,DH-4200,6,N
73438,LA-0400,43,20,N,NJ-0200,23,N
73444,LJ-1000,40,30,N,DH-4200,10,N
73468,LA-0400,50,50,N,NJ-0200,0,N
73480,LA-0400,50,40,N,NJ-0200,10,N
73516,LJ-1000,46,26,Y,XX-0000,0,N
73524,LA-0400,43,30,N,NJ-0200,13,N
73540,HS-0200,41,41,N,XX-0000,0,N
73544,CM-2600,36,36,N,TI-0100,0,Y
73555,CM-2600,41,41,N,TI-0100,0,Y
73561,HS-0200,56,41,N,DG-1800,15,N
73567,CM-2600,46,46,N,XX-0000,0,N
73631,HS-0200,49,52,N,DG-1800,-3,N
73635,CM-2600,46,38,N,TI-0100,8,N
73639,HS-0200,56,-11,N,DG-1800,67,N
73712,TR-0900,40,37,N,DH-0600,3,N
73728,TR-0900,37,23,N,DH-0600,14,N
73740,TR-0900,46,26,Y,XX-0000,0,N
73744,DS-4900,50,24,N,DO-0200,26,N
73867,TR-0900,35,35,N,XX-0000,0,N
73879,TR-0900,38,38,N,DH-0600,0,Y
73886,TT-1700,48,36,N,PW-0400,12,N
73919,TT-1700,30,30,N,XX-0000,0,N
73924,NH-0700,42,29,N,CY-0100,13,N
73933,NH-0700,36,36,N,XX-0000,0,N
73955,NH-0700,35,18,N,CY-0100,17,N
73962,TT-1700,32,32,N,TH-2700,0,Y
73995,NH-0700,39,36,N,CY-0100,3,N
74029,JB-0500,48,48,N,JO-0400,0,N
74045,MT-2300,36,34,N,VS-0300,2,N
74067,MT-2300,16,16,N,XX-0000,0,N
74093,MT-2300,30,30,N,XX-0000,0,N
74102,MT-2300,41,41,N,XX-0000,0,N
74125,MT-2300,47,45,N,VS-0300,2,N
74132,JB-0500,30,30,N,TC-2700,0,N
74137,MT-2300,27,27,N,VS-0300,0,Y
74141,JB-0500,42,39,N,JO-0400,3,N
74156,JB-0500,34,34,N,DW-0800,0,Y
74180,MK-1100,40,40,N,XX-0000,0,N
74214,JF-0800,49,49,N,XX-0000,0,N
74221,MK-1100,30,30,N,XX-0000,0,N
74225,JF-0800,37,37,N,XX-0000,0,N
74232,MK-1100,34,34,N,XX-0000,0,N
74253,MK-1100,33,21,N,KJ-1300,12,N
74261,MK-1100,38,38,N,CR-1500,0,Y
74265,JF-0800,44,34,N,RS-3500,10,N
74270,MK-1100,42,42,N,CR-1500,0,Y
74276,JF-0800,58,62,N,RS-3500,-4,N
74295,MK-1100,33,33,N,KJ-1300,0,Y
74328,JB-3500,37,37,N,DM-0500,0,Y
74332,CH-2900,70,70,N,XX-0000,0,N
74338,CH-2900,46,17,N,AF-1300,29,N
74353,CH-2900,43,43,N,XX-0000,0,N
74357,JB-3500,38,38,N,DM-0500,0,Y
74380,JB-3500,57,57,N,XX-0000,0,N
74431,JB-3500,42,22,Y,XX-0000,0,N
74448,JB-3500,44,44,N,DM-0500,0,Y
74473,CH-2900,38,38,N,XX-0000,0,N
74479,JB-3500,39,39,N,DM-0500,0,Y
74490,BB-0800,44,44,N,BM-3300,0,Y
74494,SL-0100,36,29,N,EM-1000,7,N
74498,BB-0800,44,35,N,BM-3300,9,N
74511,SL-0100,49,19,N,EM-1000,30,N
74528,SL-0100,49,46,N,EM-1000,3,N
74553,BB-0800,26,26,N,XX-0000,0,N
74559,BB-0800,30,30,N,XX-0000,0,N
74563,SL-0100,51,47,N,EM-1000,4,N
74578,SL-0100,54,37,N,EM-1000,17,N
74598,BB-0800,33,33,N,BM-3300,0,Y
74603,SL-0100,54,50,N,EM-1000,4,N
74629,BB-0800,50,30,Y,XX-0000,0,N
74654,KR-0700,26,24,N,BS-1700,2,N
74745,KR-0700,31,31,N,BS-1700,0,Y
74749,JM-4700,38,38,N,JL-1600,0,Y
74753,KR-0700,51,51,N,TE-0200,0,N
74760,JM-4700,45,-17,N,JL-1600,62,N
74765,KR-0700,34,34,N,XX-0000,0,N
74812,TG-1500,46,45,N,AH-0200,1,N
74816,JB-0600,39,39,N,WM-0400,0,Y
74844,TG-1500,54,24,N,AH-0200,30,N
74866,JB-0600,31,31,N,WM-0400,0,Y
74870,TG-1500,43,43,N,XX-0000,0,N
74898,JB-0600,34,27,N,WM-0400,7,N
74929,TG-1500,36,18,N,AH-0200,18,N
74939,TG-1500,53,32,N,AH-0200,21,N
74970,JB-0600,32,32,N,WM-0400,0,Y
74985,MT-2300,33,33,N,XX-0000,0,N
75005,MT-2300,16,16,N,XX-0000,0,N
75009,KW-0200,44,33,N,JO-0400,11,N
75021,MT-2300,49,42,N,TB-3300,7,N
75032,MT-2300,43,33,N,TB-3300,10,N
75075,KW-0200,37,37,N,XX-0000,0,N
75090,KW-0200,36,36,N,JO-0400,0,Y
75108,KW-0200,48,48,N,XX-0000,0,N
75127,KW-0200,46,46,N,JO-0400,0,Y
75150,SL-0400,46,46,N,DM-0500,0,Y
75155,CH-2900,44,38,N,TB-2900,6,N
75164,SL-0400,39,19,Y,XX-0000,0,N
75171,CH-2900,42,31,N,CW-3700,11,N
75176,SL-0400,42,42,N,DM-0500,0,Y
75192,CH-2900,26,26,N,TB-2900,0,Y
75212,CH-2900,46,46,N,TB-2900,0,Y
75220,SL-0400,49,48,N,DM-0500,1,N
75241,SL-0400,51,51,N,XX-0000,0,N
75274,CH-2900,50,43,N,CW-3700,7,N
75319,JB-0500,40,38,N,BM-3300,2,N
75323,SL-0100,47,36,N,VS-0300,11,N
75327,JB-0500,33,33,N,BM-3300,0,Y
75349,JB-0500,45,45,N,XX-0000,0,N
75356,SL-0100,43,43,N,VS-0300,0,Y
75361,JB-0500,36,36,N,XX-0000,0,N
75365,SL-0100,41,41,N,XX-0000,0,N
75386,SL-0100,45,45,N,XX-0000,0,N
75391,SL-0100,45,42,N,VS-0300,3,N
75396,JB-0500,47,47,N,BM-3300,0,Y
75403,SL-0100,55,35,Y,XX-0000,0,N
75450,SL-0100,59,39,Y,XX-0000,0,N
75454,JB-0500,45,45,N,BM-3300,0,N
75465,SP-1400,42,42,N,RS-3500,0,Y
75469,MK-1100,36,36,N,XX-0000,0,N
75473,SP-1400,31,28,N,RS-3500,3,N
75491,SP-1400,45,2,N,RS-3500,43,N
75503,SP-1400,51,43,N,RS-3500,8,N
75518,SP-1400,48,35,N,RS-3500,13,N
75522,MK-1100,50,41,N,AJ-0300,9,N
75537,MK-1100,38,38,N,AJ-0300,0,N
75541,SP-1400,44,44,N,RS-3500,0,Y
75587,MK-1100,40,22,N,AJ-0300,18,N
75593,SP-1400,26,26,N,RS-3500,0,Y
75615,SP-1400,44,24,Y,XX-0000,0,N
75660,BM-3600,36,18,N,DG-1800,18,N
75666,CM-2600,33,33,N,XX-0000,0,N
75674,BM-3600,30,30,N,XX-0000,0,N
75693,BM-3600,52,33,N,DG-1800,19,N
75705,BM-3600,53,51,N,DG-1800,2,N
75737,BM-3600,39,39,N,DG-1800,0,N
75767,CM-2600,34,34,N,PP-1000,0,Y
75794,NH-0700,39,20,N,JL-1600,19,N
75798,KR-0700,35,35,N,TH-2700,0,Y
75802,NH-0700,49,48,N,JL-1600,1,N
75819,NH-0700,46,26,Y,XX-0000,0,N
75879,KR-0700,32,32,N,PW-0400,0,Y
75883,NH-0700,32,26,N,JL-1600,6,N
75888,KR-0700,40,20,Y,XX-0000,0,N
75895,NH-0700,33,27,N,JL-1600,6,N
75900,KR-0700,47,43,N,TH-2700,4,N
75906,NH-0700,43,37,N,JL-1600,6,N
75911,KR-0700,45,45,N,PW-0400,0,N
75915,NH-0700,32,32,N,CL-0200,0,N
75919,KR-0700,33,33,N,XX-0000,0,N
75928,NH-0700,48,27,N,JL-1600,21,N
75932,KR-0700,38,27,N,DF-0200,11,N
75973,JB-0600,54,45,N,SS-2100,9,N
75979,TS-0500,63,43,Y,XX-0000,0,N
76049,TS-0500,56,36,Y,XX-0000,0,N
76073,TS-0500,34,34,N,XX-0000,0,N
76085,TS-0500,31,32,N,AH-0200,-1,N
76095,JB-0600,31,31,N,XX-0000,0,N
76099,TS-0500,44,37,N,DB-2800,7,N
76164,CG-0300,41,21,Y,XX-0000,0,N
76168,JB-3500,42,42,N,DN-1400,0,Y
76172,CG-0300,57,57,N,XX-0000,0,N
76176,JB-3500,56,45,N,KJ-0600,11,N
76185,JB-3500,39,39,N,XX-0000,0,N
76224,CG-0300,43,37,N,AF-1300,6,N
76228,JB-3500,38,38,N,KJ-0600,0,Y
76232,CG-0300,41,41,N,XX-0000,0,N
76257,CG-0300,42,42,N,XX-0000,0,N
76265,CG-0300,40,22,N,DS-1600,18,N
76269,JB-3500,29,29,N,XX-0000,0,N
76273,CG-0300,39,39,N,XX-0000,0,N
76278,JB-3500,62,62,N,XX-0000,0,N
76322,DB-1500,34,34,N,XX-0000,0,N
76333,DS-4900,39,29,N,GM-1100,10,N
76343,DB-1500,32,32,N,DH-0600,0,Y
76364,DB-1500,40,27,N,DH-0600,13,N
76375,DB-1500,47,38,N,DH-0600,9,N
76379,DS-4900,41,41,N,GM-1100,0,Y
76452,LJ-1000,35,17,N,DG-0800,18,N
76471,LJ-1000,30,30,N,XX-0000,0,N
76488,LJ-1000,22,22,N,XX-0000,0,N
76524,LJ-1000,26,26,N,DG-0800,0,Y
76528,CH-1100,53,52,N,NJ-0200,1,N
76532,LJ-1000,46,47,N,DG-0800,-1,N
76565,LJ-1000,51,47,N,DG-0800,4,N
76596,JF-0800,44,42,N,TB-0400,2,N
76601,RW-2800,61,48,N,CR-1500,13,N
76628,JF-0800,42,45,N,TB-0400,-3,N
76632,RW-2800,45,38,N,CR-1500,7,N
76646,RW-2800,31,31,N,XX-0000,0,N
76659,JF-0800,37,37,N,XX-0000,0,N
76691,RW-2800,28,28,N,CR-1500,0,Y
76696,JF-0800,55,55,N,XX-0000,0,N
76702,RW-2800,47,47,N,XX-0000,0,N
76706,JF-0800,63,54,N,TB-0400,9,N
76724,JF-0800,48,32,N,TB-0400,16,N
76728,RW-2800,49,49,N,XX-0000,0,N
76734,JF-0800,43,43,N,XX-0000,0,N
76738,RW-2800,49,27,N,CR-1500,22,N
76743,JF-0800,35,35,N,XX-0000,0,N
76852,JJ-2300,51,36,N,TE-0200,15,N
76862,JJ-2300,48,46,N,TE-0200,2,N
76878,JJ-2300,32,32,N,XX-0000,0,N
76884,JM-4700,39,39,N,DH-4200,0,Y
76888,JJ-2300,31,31,N,XX-0000,0,N
76933,TG-1500,39,39,N,KW-1100,0,Y
76950,TG-1500,27,27,N,XX-0000,0,N
76956,MR-2100,42,22,Y,XX-0000,0,N
76960,TG-1500,39,40,N,KW-1100,-1,N
76979,TG-1500,43,23,Y,XX-0000,0,N
77002,TG-1500,41,41,N,KW-1100,0,Y
77007,MR-2100,50,43,N,WM-0400,7,N
77069,MR-2100,36,33,N,WM-0400,3,N
77111,BM-0700,51,51,N,XX-0000,0,N
77115,BB-0800,56,44,N,LJ-1100,12,N
77143,BM-0700,19,19,N,XX-0000,0,N
77150,BB-0800,34,34,N,LJ-1100,0,Y
77154,BM-0700,40,35,N,EM-1000,5,N
77169,BB-0800,26,21,N,AD-1000,5,N
77173,BM-0700,38,18,Y,XX-0000,0,N
77190,BM-0700,34,34,N,EM-1000,0,Y
77194,BB-0800,45,38,N,LJ-1100,7,N
77215,BB-0800,46,43,N,LJ-1100,3,N
77220,BM-0700,39,39,N,EM-1000,0,Y
77224,BB-0800,42,22,N,LJ-1100,20,N
77273,HS-0200,35,35,N,CM-3100,0,Y
77289,HS-0200,42,42,N,SM-3600,0,N
77293,TT-1700,36,11,N,TI-0100,25,N
77310,HS-0200,51,51,N,XX-0000,0,N
77427,MR-2100,33,33,N,XX-0000,0,N
77431,KR-0700,45,45,N,KW-1100,0,Y
77435,MR-2100,26,26,N,XX-0000,0,N
77439,KR-0700,29,29,N,XX-0000,0,N
77466,MR-2100,39,33,N,JL-1600,6,N
77470,KR-0700,39,39,N,KW-1100,0,Y
77482,KR-0700,-15,-22,N,XX-0000,0,N
77502,KR-0700,50,30,Y,XX-0000,0,N
77510,MR-2100,43,35,N,JL-1600,8,N
77519,KR-0700,39,9,N,KW-1100,30,N
77526,MR-2100,29,29,N,XX-0000,0,N
77532,KR-0700,38,22,N,KW-1100,16,N
77558,MR-2100,33,33,N,XX-0000,0,N
77568,KR-0700,31,31,N,XX-0000,0,N
77572,MR-2100,41,39,N,JL-1600,2,N
77612,SP-1400,42,-3,N,SS-2100,45,N
77620,SP-1400,40,31,N,SS-2100,9,N
77624,TS-0500,49,40,N,AJ-0300,9,N
77637,TS-0500,43,23,Y,XX-0000,0,N
77707,SP-1400,39,39,N,SS-2100,0,Y
77712,TS-0500,33,33,N,XX-0000,0,N
77716,SP-1400,37,22,N,SS-2100,15,N
77738,SP-1400,38,38,N,XX-0000,0,N
77762,JM-4700,22,22,N,XX-0000,0,N
77795,NH-0700,35,35,N,XX-0000,0,N
77799,JM-4700,48,48,N,TH-2700,0,N
77846,JM-4700,42,42,N,XX-0000,0,N
77865,JM-4700,35,28,N,TH-2700,7,N
77888,NH-0700,45,25,Y,XX-0000,0,N
77893,JM-4700,43,43,N,PW-0400,0,Y
77951,JM-4700,38,38,N,XX-0000,0,N
77970,JB-0500,29,29,N,XX-0000,0,N
77974,MK-1100,24,24,N,XX-0000,0,N
78028,MK-1100,40,25,N,VS-0300,15,N
78057,JB-0500,38,38,N,RS-3500,0,Y
78071,JB-0500,56,36,Y,XX-0000,0,N
78093,JB-0500,31,31,N,XX-0000,0,N
78100,MK-1100,38,38,N,XX-0000,0,N
78114,MK-1100,-9,-9,N,XX-0000,0,N
78137,TR-0900,45,44,N,TB-2900,1,N
78152,SL-0400,50,32,N,DO-0200,18,N
78194,SL-0400,52,51,N,DO-0200,1,N
78202,TR-0900,31,31,N,TB-2900,0,Y
78220,TR-0900,28,28,N,XX-0000,0,N
78224,SL-0400,37,37,N,XX-0000,0,N
78251,TR-0900,44,28,N,CW-3700,16,N
78256,SL-0400,41,41,N,XX-0000,0,N
78260,TR-0900,42,42,N,TB-2900,0,Y
78297,JJ-2300,48,28,Y,XX-0000,0,N
78315,JJ-2300,39,39,N,LJ-1100,0,Y
78319,BM-0700,28,28,N,XX-0000,0,N
78324,JJ-2300,49,29,Y,XX-0000,0,N
78329,BM-0700,36,36,N,XX-0000,0,N
78333,JJ-2300,28,28,N,LJ-1100,0,Y
78356,BM-0700,53,33,Y,XX-0000,0,N
78365,JJ-2300,36,36,N,LJ-1100,0,Y
78371,JJ-2300,50,30,N,LJ-1100,20,N
78377,BM-0700,40,40,N,DH-4200,0,Y
78383,JJ-2300,42,42,N,XX-0000,0,N
78390,BM-0700,47,47,N,DH-4200,0,N
78403,BM-0700,48,48,N,DH-4200,0,Y
78422,BM-0700,40,40,N,XX-0000,0,N
78435,BM-0700,41,41,N,DH-4200,0,Y
78468,JB-3500,31,28,N,DM-3700,3,N
78472,LJ-1000,31,31,N,XX-0000,0,N
78476,JB-3500,35,35,N,TW-0400,0,Y
78481,LJ-1000,22,22,N,XX-0000,0,N
78485,JB-3500,37,37,N,XX-0000,0,N
78493,LJ-1000,27,27,N,XX-0000,0,N
78497,JB-3500,25,25,N,XX-0000,0,N
78519,LJ-1000,59,39,Y,XX-0000,0,N
78525,JB-3500,32,29,N,DM-3700,3,N
78537,JB-3500,30,28,N,TW-0400,2,N
78544,LJ-1000,47,47,N,XX-0000,0,N
78548,JB-3500,30,25,N,DM-3700,5,N
78559,JB-3500,39,39,N,XX-0000,0,N
78635,DS-4900,37,32,N,DG-0800,5,N
78639,CH-1100,49,50,N,DH-0600,-1,N
78645,DS-4900,48,48,N,DG-0800,0,Y
78650,CH-1100,46,46,N,XX-0000,0,N
78654,DS-4900,36,34,N,DG-0800,2,N
78707,CH-1100,31,31,N,DH-0600,0,N
78723,CH-1100,45,51,N,DH-0600,-6,N
78790,CM-2600,44,44,N,DW-0800,0,Y
78803,MT-2300,35,35,N,XX-0000,0,N
78814,MT-2300,48,48,N,DG-1800,0,Y
78826,CM-2600,49,19,N,JO-0400,30,N
78830,MT-2300,59,56,N,DG-1800,3,N
78834,CM-2600,43,43,N,JO-0400,0,Y
78839,MT-2300,32,32,N,DG-1800,0,Y
78848,CM-2600,32,32,N,XX-0000,0,N
78873,MT-2300,38,38,N,BK-1100,0,N
78883,MT-2300,17,17,N,XX-0000,0,N
78923,MT-2300,33,29,N,CH-4600,4,N
78941,BM-3600,47,36,N,SM-3600,11,N
78981,BM-3600,26,26,N,XX-0000,0,N
78990,BM-3600,42,20,N,SM-3600,22,N
78997,TT-1700,23,23,N,XX-0000,0,N
79029,BM-3600,25,25,N,CY-0100,0,Y
79039,TT-1700,59,39,Y,XX-0000,0,N
79049,BM-3600,13,13,N,XX-0000,0,N
79071,BM-3600,26,16,N,CY-0100,10,N
79098,RW-2800,32,32,N,BM-3300,0,Y
79114,RW-2800,28,28,N,XX-0000,0,N
79137,RW-2800,47,47,N,BM-3300,0,Y
79144,SL-0100,30,30,N,XX-0000,0,N
79148,RW-2800,45,45,N,XX-0000,0,N
79156,SL-0100,22,22,N,TB-0400,0,Y
79166,RW-2800,17,17,N,XX-0000,0,N
79175,SL-0100,39,22,N,TB-0400,17,N
79182,SL-0100,33,20,N,TB-0400,13,N
79189,RW-2800,49,49,N,XX-0000,0,N
79196,SL-0100,45,30,N,TB-0400,15,N
79210,SL-0100,43,38,N,TB-0400,5,N
79215,RW-2800,27,27,N,XX-0000,0,N
79235,SL-0100,45,45,N,XX-0000,0,N
79259,RW-2800,41,41,N,BM-3300,0,Y
79275,JF-0800,41,33,N,GM-1100,8,N
79279,DB-1500,45,45,N,CR-1500,0,Y
79283,JF-0800,13,13,N,XX-0000,0,N
79294,JF-0800,48,39,N,GM-1100,9,N
79304,JF-0800,33,33,N,XX-0000,0,N
79324,DB-1500,51,51,N,XX-0000,0,N
79342,DB-1500,36,36,N,XX-0000,0,N
79346,JF-0800,52,46,N,GM-1100,6,N
79356,JF-0800,54,54,N,XX-0000,0,N
79383,DB-1500,48,36,N,CR-1500,12,N
79390,JF-0800,46,26,Y,XX-0000,0,N
79395,JF-0800,46,44,N,GM-1100,2,N
79411,JF-0800,46,46,N,GM-1100,0,Y
79418,DB-1500,41,41,N,XX-0000,0,N
79500,HS-0200,35,21,N,DB-2800,14,N
79513,HS-0200,52,44,N,DB-2800,8,N
79542,HS-0200,26,26,N,DB-2800,0,Y
79546,JB-0600,54,54,N,XX-0000,0,N
79550,HS-0200,55,23,N,DB-2800,32,N
79572,JB-0600,51,34,N,TW-2100,17,N
79577,HS-0200,47,40,N,DB-2800,7,N
79628,CG-0300,50,42,N,JW-0500,8,N
79639,CG-0300,40,40,N,XX-0000,0,N
79689,CG-0300,29,29,N,JW-0500,0,Y
79698,CH-2900,59,35,N,KJ-0600,24,N
79721,CH-2900,46,48,N,KJ-0600,-2,N
